product_id,product_name,category,subcategory,brand,price,original_price,discount_percent,stock,rating,review_count,sales_count,view_count,cart_add_count,wishlist_count,return_rate,seller_count,shipping_days,is_original,color,weight_grams,demand_score,popularity_score,target_sales_next_7_days
10645,Microsoft Xbox Wireless Controller,Gaming,Game Controller,Microsoft,53916640,65752000,18,1160,4.4,5418,8849,834096,49935,25927,0.071,6,1,1,Gray,2102,69.3,70.4,632
10646,Daikin Plus,Home Appliances,Air Conditioner,Daikin,102384520,104474000,2,0,3.6,787,593,81133,4035,2425,0.026,4,4,1,Silver,1779,12.4,21.3,37
10647,Adidas Premium,Fashion,Backpack,Adidas,8259300,13110000,37,36,5,13278,20334,1678807,51976,66963,0.078,14,5,1,White,3937,100,90.9,1432
10648,Nikon D,Camera,DSLR Camera,Nikon,58100389,86717000,33,1086,4.5,4267,16442,1787618,49375,65522,0.026,8,1,1,Gold,789,90.3,77.8,1708
10649,Puma Air Max,Fashion,Sneakers,Puma,5181600,8636000,40,181,3.9,4389,4858,448062,27796,16756,0.105,18,6,1,Green,702,52.3,44.8,226
10650,Nintendo Xbox Series X,Gaming,Game Console,Nintendo,35601240,38697000,8,1110,4.2,11905,17045,1900424,104720,33542,0.065,18,6,1,Gray,1044,85.4,82.7,579
10651,Sony Xbox Series X,Gaming,Game Console,Sony,48255200,49240000,2,188,4.5,11421,13422,1606917,66636,42587,0.078,12,2,1,Silver,4517,80.5,89.1,961
10652,HP ThinkPad 9,Laptop,Laptop,HP,36094080,41016000,12,199,3.9,10629,12310,1446548,59782,54050,0.057,14,1,1,Green,1969,73.3,84.9,568
10653,Gree Premium,Home Appliances,Air Conditioner,Gree,43353390,52233000,17,173,4.4,1622,4234,418070,19399,2340,0.014,14,6,1,Red,3846,39.2,42.0,247
10654,Dell AGON 16,Digital Products,Monitor,Dell,36279000,48372000,25,108,4.2,2075,2137,251640,4224,8614,0.08,10,1,1,Black,2509,35.9,37.6,159
10655,8BitDo DualSense,Gaming,Game Controller,8BitDo,69372420,74594000,7,1907,4.2,2328,8864,1045483,72105,17220,0.014,17,5,1,White,3019,67.4,74.2,499
10656,Samsung Pro,Home Appliances,Refrigerator,Samsung,43930850,46243000,5,1217,4.6,11970,14651,1595665,71440,55966,0.061,18,6,1,Green,383,77.1,91.4,308
10657,Sony AirPods 2,Digital Products,Headphones,Sony,5226669,7801000,33,20,4.0,665,1030,89681,2648,2302,0.067,11,2,1,White,188,29.0,23.5,32
10658,LG Standard,Home Appliances,Air Conditioner,LG,39407780,45823000,14,397,4.4,14947,8426,1531109,38760,36998,0.024,7,7,1,Red,1165,70.8,92.0,581
10659,HP Yoga 27,Laptop,Ultrabook,HP,88405480,99332000,11,85,4.1,1090,2076,240856,5310,2758,0.021,8,2,1,Silver,2123,31.0,31.4,101
10660,Apple XPS 32,Laptop,Ultrabook,Apple,24508490,34519000,29,7,4.4,180,201,29356,991,606,0.051,12,3,0,Green,2226,25.0,17.0,11
10661,Gree Advanced,Home Appliances,Air Conditioner,Gree,67337000,67337000,0,1,4.1,67,26,6911,420,215,0.039,10,2,1,Gray,3541,15.3,16.7,1
10662,Secretlab Premium,Gaming,Gaming Chair,Secretlab,25068000,31335000,20,136,4.4,6013,5352,578507,39334,8352,0.013,1,7,1,Gold,3200,52.7,57.5,331
10663,Insta360 HERO,Camera,Action Camera,Insta360,54684569,79253000,31,250,4.5,2387,9581,1083638,50057,38976,0.057,18,7,1,Gray,4121,86.9,72.0,814
10664,Samsonite Pro,Fashion,Backpack,Samsonite,8129570,8381000,3,51,3.7,2126,1621,227970,12458,4529,0.099,13,6,1,Red,837,23.5,30.2,92
10665,Canon Standard,Camera,Camera Lens,Canon,84911340,95406000,11,119,4.4,2497,6757,904001,41659,8854,0.08,14,5,0,White,890,67.6,68.2,257
10666,Dyson Pro,Home Appliances,Vacuum Cleaner,Dyson,43614000,43614000,0,382,4.3,7508,10186,1232576,85691,33902,0.008,11,2,1,White,2100,73.5,81.9,561
10667,Secretlab Pro,Gaming,Gaming Chair,Secretlab,49799520,69166000,28,89,4.5,1363,5154,454236,19397,5917,0.019,12,3,1,Gray,270,52.6,46.0,337
10668,Logitech BlackWidow 5,Digital Products,Keyboard,Logitech,53365520,55016000,3,46,3.6,1379,1845,278641,5118,5776,0.006,7,3,1,Blue,3587,21.5,27.1,110
10669,Canon X-T,Camera,Mirrorless Camera,Canon,36084510,36449000,1,142,4.3,1020,1734,330873,9135,11064,0.077,17,5,1,Red,1227,25.4,41.0,80
10670,New Balance Suede,Fashion,Sneakers,New Balance,5445120,5672000,4,197,4.5,5063,2416,449599,26484,15397,0.063,18,4,0,White,1088,43.1,47.5,163
10671,Springer Pro,Books,Science Book,Springer,4354140,4443000,2,1131,4.3,20356,15854,1837183,78930,48210,0.042,3,3,1,White,2177,76.1,97.6,804
10672,Samsung Pro,Home Appliances,Washing Machine,Samsung,76331220,77889000,2,168,4.5,2519,7511,928170,50725,22401,0.059,9,7,1,Black,144,68.9,72.6,479
10673,MSI Nitro 3,Laptop,Gaming Laptop,MSI,24664000,30830000,20,105,4.5,9922,11787,1008768,45038,18161,0.066,5,3,1,White,3164,81.2,83.5,361
10674,Cambridge Standard,Books,Science Book,Cambridge,810460,827000,2,1038,4.3,16657,9716,1729301,73629,56359,0.012,14,4,1,Black,72,72.4,96.1,378
10675,Secretlab Premium,Gaming,Gaming Chair,Secretlab,47421960,54508000,13,43,3.8,3522,2452,495012,34396,8877,0.047,19,4,1,Black,3898,39.1,42.5,112
10676,Canon EOS R,Camera,Mirrorless Camera,Canon,24662880,24912000,1,569,4.6,4155,14398,1682402,36562,31475,0.02,17,6,1,Blue,663,75.0,78.4,865
10677,Whirlpool Advanced,Home Appliances,Refrigerator,Whirlpool,40914020,41749000,2,78,4.5,1210,1046,137927,7576,3208,0.037,14,3,1,Silver,3488,24.5,23.8,68
10678,Lenovo ROG 15,Laptop,Gaming Laptop,Lenovo,134484000,134484000,0,775,4.6,4025,4775,818775,56513,15266,0.019,10,7,1,Gray,2751,61.3,67.1,180
10679,LG Premium,Home Appliances,Refrigerator,LG,56476550,59449000,5,2993,4.2,12889,15410,1661641,99382,37690,0.01,4,3,1,Gray,2306,77.1,91.7,742
10680,Nikon Alpha,Camera,Mirrorless Camera,Nikon,81850540,84382000,3,1202,4.6,8000,10239,1922510,131375,65053,0.04,11,6,1,Silver,589,75.8,80.1,585
10681,Apple EliteBook 5,Laptop,Ultrabook,Apple,44376000,51600000,14,35,4.1,4429,6852,1323537,66734,52915,0.083,3,1,0,Gold,2441,76.0,73.7,592
10682,Apple S24,Mobile,Smartphone,Apple,6889200,11482000,40,134,3.9,488,769,62152,2076,1213,0.05,1,2,1,Red,210,31.6,19.4,63
10683,Adidas 574,Fashion,Sneakers,Adidas,5547950,6527000,15,587,4.4,3709,6407,725679,13715,6756,0.11,4,5,1,Silver,3302,55.3,55.9,108
10684,Samsung Plus,Home Appliances,Washing Machine,Samsung,76973440,89504000,14,4,4.4,849,2467,310631,12369,5197,0.042,10,2,1,Green,401,38.2,35.4,154
10685,The North Face Pro,Fashion,Jacket,The North Face,7206400,9008000,20,26,4.3,2562,2959,244844,16315,9312,0.051,12,4,1,White,273,34.8,36.0,81
10686,Corsair K70 9,Digital Products,Keyboard,Corsair,3031920,4211000,28,1562,3.9,8013,11878,1068109,41649,9406,0.028,18,6,1,Silver,4346,83.7,72.1,832
10687,Xiaomi Plus,Mobile,Smartwatch,Xiaomi,50789760,52906000,4,629,4.8,9372,5698,1000604,44100,19272,0.079,4,1,1,Red,3748,68.8,78.5,382
10688,Lenovo Nitro 4,Laptop,Gaming Laptop,Lenovo,142547000,142547000,0,861,3.7,11331,6529,950736,44741,10264,0.048,20,5,1,Blue,2968,57.4,75.3,157
10689,Bosch Standard,Home Appliances,Washing Machine,Bosch,22553280,23493000,4,94,4.0,13265,7913,1620129,111168,19126,0.007,8,3,1,Green,3361,69.0,87.6,154
10690,Manning Pro,Books,Programming Book,Manning,2958750,3945000,25,2967,4.3,4311,15932,1870336,73521,58400,0.054,8,5,1,Red,4984,91.3,78.8,1298
10691,Samsung Advanced,Mobile,Tablet,Samsung,41143359,61408000,33,415,5,1896,3679,247555,9624,1497,0.031,19,7,1,Gray,3606,44.2,30.8,250
10692,Lenovo VivoBook 15,Laptop,Laptop,Lenovo,114662730,126003000,9,689,4.2,14529,13260,1409810,89559,44870,0.043,4,3,1,Blue,2732,78.0,87.9,779
10693,Apple 16,Mobile,Smartphone,Apple,37325000,37325000,0,792,4.5,8274,5864,1400802,89214,10073,0.076,17,2,1,Silver,254,66.9,79.3,295
10694,Nike Standard,Fashion,Backpack,Nike,10676160,11121000,4,90,4.0,5103,2611,615038,11700,18955,0.055,17,2,1,Gold,3418,41.9,52.8,98
10695,Cambridge Standard,Books,Science Book,Cambridge,2330580,2506000,7,88,4.2,416,1010,122516,4554,4313,0.075,1,5,1,Gold,3934,25.9,27.7,75
10696,ASUS Katana 16,Laptop,Gaming Laptop,ASUS,95414000,108425000,12,20,3.9,1654,730,141340,3662,2951,0.06,12,6,0,Silver,2512,26.9,24.2,37
10697,LG Pro,Home Appliances,Washing Machine,LG,87245480,89026000,2,353,4.7,3490,3938,797060,34457,22666,0.059,13,1,1,Gold,658,58.5,66.9,141
10698,Kingston 990 Pro 4,Digital Products,SSD,Kingston,52836520,57431000,8,115,4.7,2601,7001,1070610,64194,21509,0.064,7,6,1,White,3313,70.6,71.1,182
10699,Logitech MX Keys 65,Digital Products,Keyboard,Logitech,9447060,11382000,17,1719,3.7,13562,12293,1842180,46112,49719,0.045,6,5,1,Gold,3637,74.4,86.2,926
10700,Dell EliteBook 27,Laptop,Ultrabook,Dell,56798960,61738000,8,602,4.3,3046,3294,710325,39966,27412,0.023,18,6,1,Green,1587,52.4,63.7,157
10701,Adidas Pro,Fashion,Backpack,Adidas,4860750,6481000,25,201,4.2,8213,6771,789274,19672,21327,0.084,12,1,1,Gold,909,63.9,68.9,164
10702,Apple Tune 9,Digital Products,Headphones,Apple,34973800,38015000,8,481,4.3,9151,7384,958323,64705,23491,0.069,14,5,1,Blue,459,72.4,83.2,209
10703,Samsung Standard,Mobile,Smartwatch,Samsung,39511530,64773000,39,2497,4.2,14672,16401,1255064,63582,19371,0.061,17,5,1,White,2372,91.2,87.6,1155
10704,Xiaomi Pro,Mobile,Smartwatch,Xiaomi,35609600,54784000,35,672,4.0,5409,4205,493919,18319,9220,0.075,6,1,0,Gold,2301,50.1,44.7,291
10705,Cambridge Premium,Books,Science Book,Cambridge,4546220,4639000,2,200,4.0,9122,5799,1308370,80468,44872,0.033,16,6,1,Red,4345,60.0,83.6,335
10706,Nintendo Xbox Series X,Gaming,Game Console,Nintendo,52208340,56138000,7,554,4.1,6913,10579,1299767,52140,8241,0.02,6,7,1,Red,2248,70.7,76.3,424
10707,GoPro X,Camera,Action Camera,GoPro,61026840,72651000,16,279,4.1,2926,1848,279626,16336,9524,0.03,19,1,1,Gray,2185,29.5,37.3,70
10708,No Starch Press Premium,Books,Programming Book,No Starch Press,975260,1573000,38,400,3.8,2178,3228,360910,17107,12773,0.044,12,1,1,White,4636,47.8,37.4,75
10709,Samsonite Pro,Fashion,Backpack,Samsonite,9967400,10492000,5,1049,4.3,4725,7926,1023424,15779,16100,0.08,19,1,0,White,3992,63.8,70.8,249
10710,Dyson Pro,Home Appliances,Vacuum Cleaner,Dyson,111518159,119912000,7,54,4.0,4202,5027,827890,27228,17285,0.037,7,6,1,Silver,3486,55.1,67.0,204
10711,Sony Z,Camera,Mirrorless Camera,Sony,37318810,47239000,21,249,4.4,13088,9561,1349623,26712,43419,0.044,19,5,1,Black,569,75.9,85.0,369
10712,Canon Plus,Camera,Camera Lens,Canon,82424670,94741000,13,2074,4.0,19329,13086,1914975,73819,13487,0.03,14,7,1,Gold,2339,76.2,87.0,565
10713,Razer Standard,Gaming,Gaming Chair,Razer,37390340,60307000,38,486,4.7,17405,17481,1671096,51539,37718,0.065,3,7,1,Red,258,91.6,98.4,1321
10714,Canon EOS,Camera,DSLR Camera,Canon,68576480,69976000,2,213,3.8,18879,9663,1840481,127942,16657,0.013,1,3,1,Black,1368,66.3,90.4,369
10715,8BitDo Xbox Wireless Controller,Gaming,Game Controller,8BitDo,67920860,69307000,2,846,4.0,11114,13210,1783796,114943,58167,0.076,5,6,1,Red,4271,79.1,86.5,780
10716,Dell XPS 32,Laptop,Ultrabook,Dell,65677680,91219000,28,82,3.5,2084,1640,222507,5667,1602,0.025,1,6,1,White,1341,30.7,23.2,34
10717,Keychron K70 2,Digital Products,Keyboard,Keychron,34984040,35698000,2,266,3.8,8561,5312,989644,24475,11206,0.051,12,5,1,Gold,1161,57.1,77.1,316
10718,Springer Pro,Books,Science Book,Springer,3415000,3415000,0,351,4.6,6957,11731,1822988,71414,16830,0.029,7,2,1,Silver,4674,75.0,81.4,967
10719,Razer K8 4,Digital Products,Keyboard,Razer,5702620,7406000,23,1331,4.0,4617,11332,1676969,53119,40850,0.073,12,6,0,Silver,2673,80.3,75.2,512
10720,Packt Premium,Books,Programming Book,Packt,2471040,2574000,4,14,4.9,320,388,41520,1218,576,0.023,6,4,1,Gold,72,15.2,19.5,6
10721,HarperCollins Pro,Books,Novel,HarperCollins,1739950,1955000,11,50,4.4,21623,10652,1878253,125879,43506,0.042,5,7,1,Black,4539,72.5,93.9,238
10722,Vintage Standard,Books,Novel,Vintage,4422600,4860000,9,378,4.1,5888,9591,1434107,79878,42554,0.053,8,6,1,Black,381,69.7,77.0,382
10723,Fujifilm Alpha,Camera,Mirrorless Camera,Fujifilm,69253800,98934000,30,171,5.0,2637,4815,342345,22618,2832,0.019,19,6,1,Black,489,46.8,39.5,382
10724,Whirlpool Premium,Home Appliances,Refrigerator,Whirlpool,20207040,20832000,3,310,4.1,8714,7488,1245128,60361,11244,0.061,4,2,1,Gold,3409,67.5,77.3,145
10725,Lenovo Pavilion 10,Laptop,Laptop,Lenovo,33023060,33697000,2,224,4.8,880,3217,379470,8530,6452,0.026,8,2,0,Silver,1251,32.1,37.1,112
10726,ASUS AGON 3,Digital Products,Monitor,ASUS,7954500,10606000,25,537,4.4,2226,6289,591991,11813,3430,0.049,5,3,1,Red,1152,50.0,46.5,204
10727,Insta360 Osmo Action,Camera,Action Camera,Insta360,18220320,25306000,28,1016,3.9,6401,10955,1543968,79795,39937,0.045,1,7,1,Gold,1021,77.3,76.1,904
10728,Adidas Plus,Fashion,Jacket,Adidas,14366000,14366000,0,110,3.8,5430,8163,1974995,110294,20670,0.04,14,1,1,Gray,3976,63.9,73.8,150
10729,Acer Nitro 2,Laptop,Gaming Laptop,Acer,71824620,74046000,3,1,4.6,3043,2552,265753,5550,4299,0.035,8,6,1,Blue,1232,26.0,32.6,156
10730,Vintage Premium,Books,Novel,Vintage,2961480,3219000,8,1523,4.0,8389,13567,1650622,30649,33835,0.038,10,4,1,Silver,2108,72.9,78.3,777
10731,Acer IdeaPad 34,Laptop,Laptop,Acer,25939090,35533000,27,565,4.5,10853,8921,1078819,59893,20972,0.016,3,4,1,Black,1153,79.9,86.1,593
10732,Apple Advanced,Mobile,Smartwatch,Apple,14372100,15969000,10,170,4.5,2907,2111,410463,15380,3512,0.035,3,1,1,Blue,3008,42.0,44.9,88
10733,Dell MacBook Air 2,Laptop,Ultrabook,Dell,85605520,94072000,9,15,3.9,4066,4263,732266,28137,14668,0.068,18,1,1,Silver,2748,48.2,61.0,344
10734,Adidas Pro,Fashion,Jacket,Adidas,5406820,6287000,14,68,4.2,4849,5620,1100699,24878,38393,0.069,13,4,1,Blue,2756,66.1,74.1,103
10735,HarperCollins Pro,Books,Novel,HarperCollins,2266000,2266000,0,1104,4.0,11688,11048,1571314,104934,11593,0.066,19,1,1,White,2644,73.7,75.8,520
10736,Cougar Premium,Gaming,Gaming Chair,Cougar,44616600,74361000,40,424,3.9,5678,15171,1340331,24905,28433,0.026,13,5,1,Blue,886,84.8,76.2,375
10737,Lenovo Standard,Mobile,Tablet,Lenovo,41171520,42887000,4,466,4.4,6676,13858,1743058,96797,67711,0.007,20,4,1,White,2213,73.7,80.4,1080
10738,Manning Standard,Books,Programming Book,Manning,1588950,1605000,1,642,4.6,2197,3618,861888,20435,24380,0.043,9,1,1,White,1976,51.6,69.7,187
10739,OReilly Pro,Books,Programming Book,OReilly,2380800,3840000,38,289,4.5,12077,11681,1533427,47439,43169,0.032,18,4,1,Blue,4433,83.2,90.2,766
10740,Daikin Premium,Home Appliances,Air Conditioner,Daikin,10129680,11511000,12,11,3.9,1314,979,129924,3803,862,0.017,6,7,1,White,2503,23.7,20.1,44
10741,Vintage Advanced,Books,Novel,Vintage,1336440,1554000,14,1954,3.9,5894,9946,888590,50088,22437,0.037,2,3,1,Red,1928,72.6,68.5,705
10742,Sony Premium,Camera,Camera Lens,Sony,126710290,152663000,17,185,4.1,2555,3352,371757,19361,12378,0.027,13,3,1,Gold,4809,42.7,42.9,191
10743,Xiaomi Advanced,Mobile,Smartwatch,Xiaomi,53311320,57324000,7,78,4.1,3284,2692,521967,15455,11958,0.035,18,3,1,Gray,1359,44.5,46.8,181
10744,Apple AirPods 34,Digital Products,Headphones,Apple,50275100,51830000,3,504,3.5,6731,4223,1121683,59805,14557,0.027,9,4,1,Gold,488,62.7,71.7,159
10745,Samsung Advanced,Home Appliances,Refrigerator,Samsung,73463120,96662000,24,834,4.2,12842,9692,1258141,33027,24229,0.063,1,3,1,Silver,408,79.5,84.5,495
10746,Xiaomi S25,Mobile,Smartphone,Xiaomi,42359550,47595000,11,74,4.1,1786,2666,550337,11202,8874,0.075,9,1,1,Green,201,44.7,46.1,187
10747,Dell Yoga 24,Laptop,Ultrabook,Dell,78776760,90548000,13,198,4.0,13262,8838,1146847,63216,40507,0.052,9,1,1,Green,1528,75.8,90.3,556
10748,Cougar Standard,Gaming,Gaming Chair,Cougar,64233650,75569000,15,2075,4.0,8618,17339,1919683,131765,36193,0.013,13,5,1,White,2731,82.7,79.9,667
10749,WD 990 Pro 65,Digital Products,SSD,WD,33930480,45852000,26,745,4.3,8258,7576,758234,13228,6800,0.013,2,2,1,Green,1746,60.5,61.9,696
10750,Nintendo Pro Controller,Gaming,Game Controller,Nintendo,11452950,12315000,7,8,5,41,76,16602,791,461,0.07,19,3,1,Blue,3132,23.4,22.4,3
10751,The North Face Premium,Fashion,Jacket,The North Face,1253050,1319000,5,696,4.3,9057,5746,914447,29345,18129,0.067,18,1,1,Blue,2662,64.5,73.3,272
10752,Bosch Premium,Home Appliances,Vacuum Cleaner,Bosch,44379280,59972000,26,647,4.4,14937,15345,1792072,102817,30066,0.014,11,5,1,Silver,489,82.2,94.7,868
10753,Razer Rival 10,Digital Products,Mouse,Razer,52704000,58560000,10,363,4.0,13277,7055,1377582,67129,25698,0.073,4,1,1,Blue,4419,72.5,87.3,418
10754,Google 14T,Mobile,Smartphone,Google,46157480,75668000,39,609,4.4,9197,16074,1009650,70211,9566,0.089,12,4,0,Black,252,90.6,74.4,1385
10755,Adidas Air Max,Fashion,Sneakers,Adidas,3197000,3197000,0,1090,4.3,12031,8087,1109394,37517,22246,0.085,2,4,1,Gray,3068,70.3,88.2,173
10756,Bosch Advanced,Home Appliances,Vacuum Cleaner,Bosch,86984280,114453000,24,1168,4.9,9333,16814,1992843,33338,75847,0.039,15,3,1,Silver,678,82.5,89.8,585
10757,Vintage Pro,Books,Novel,Vintage,3541720,3892000,9,196,4.1,14028,8862,1622759,81914,46651,0.065,18,5,1,Gray,646,75.7,87.8,155
10758,HP XPS 65,Laptop,Ultrabook,HP,24447360,25466000,4,736,4.4,12525,12955,1499456,25229,39451,0.074,18,5,1,Blue,2039,69.2,86.1,358
10759,Apple ZenBook 15,Laptop,Ultrabook,Apple,73113500,82150000,11,1071,4.9,5883,12299,1078831,26403,14988,0.064,9,4,1,Silver,2581,76.4,76.8,712
10760,Apple MacBook 27,Laptop,Laptop,Apple,77378600,119044000,35,1028,3.9,13243,12187,1523088,43028,39374,0.062,17,6,1,Green,2843,88.5,87.4,1044
10761,Xiaomi Premium,Mobile,Tablet,Xiaomi,17788400,25412000,30,276,4.2,742,1580,219975,7858,1380,0.017,13,6,1,Blue,1132,39.1,30.7,107
10762,LG Plus,Home Appliances,Washing Machine,LG,14865000,24775000,40,860,4.7,10373,12752,1383636,23043,51468,0.014,6,5,1,Black,4785,85.2,84.5,361
10763,Razer MX Keys 2,Digital Products,Keyboard,Razer,3944000,4930000,20,1642,4.0,1986,7853,809874,13475,27895,0.027,16,6,1,Black,4537,56.2,62.6,364
10764,Bosch Plus,Home Appliances,Vacuum Cleaner,Bosch,59243310,94037000,37,2254,4.4,8787,13850,1237049,21778,27079,0.06,5,2,1,Green,4872,81.9,84.0,322
10765,Lenovo Plus,Mobile,Tablet,Lenovo,7866869,8459000,7,188,4.2,16119,10731,1710895,61344,58500,0.053,14,4,0,Green,3507,71.3,88.5,705
10766,Apple XPS 7,Laptop,Ultrabook,Apple,14549040,20207000,28,1266,4.6,5954,16361,1136430,41974,38215,0.027,16,1,1,Black,2604,90.9,82.9,866
10767,AOC AGON 24,Digital Products,Monitor,AOC,38227840,41552000,8,121,3.8,5933,5796,815063,36430,19994,0.059,16,5,0,Gold,645,56.1,64.9,244
10768,HP ZenBook 2,Laptop,Ultrabook,HP,95339600,110860000,14,465,3.9,590,2469,265798,5258,5344,0.076,17,5,1,Gray,2657,25.5,33.9,98
10769,Canon D,Camera,DSLR Camera,Canon,96526720,102688000,6,394,4.5,4530,5850,659749,20447,5381,0.051,20,2,1,White,1409,52.0,57.8,265
10770,New Balance Suede,Fashion,Sneakers,New Balance,3332000,3400000,2,541,4.3,14464,8012,1265415,42245,32353,0.079,12,3,0,White,4584,65.6,88.6,390
10771,Apple Tune 4,Digital Products,Headphones,Apple,38181320,56149000,32,1401,4.6,2273,10928,1042669,57750,7525,0.038,14,3,0,Gold,267,81.6,65.8,915
10772,Kingston KC3000 2,Digital Products,SSD,Kingston,4581720,4628000,1,231,3.8,9297,4732,1091376,71138,25194,0.033,8,1,1,Green,643,61.6,83.7,330
10773,OReilly Advanced,Books,Programming Book,OReilly,3989810,4807000,17,447,4.4,12233,18028,1579777,108388,41650,0.009,3,3,1,White,407,89.5,85.7,1437
10774,Logitech MX Keys 15,Digital Products,Keyboard,Logitech,3920400,5445000,28,1338,4.3,6400,10529,1245471,19689,47943,0.065,3,5,1,Blue,4652,77.6,81.8,399
10775,Springer Premium,Books,Science Book,Springer,2962540,3023000,2,144,4.2,1702,3856,539658,32918,4362,0.008,16,2,1,White,1796,47.7,46.5,68
10776,Canon Plus,Camera,Camera Lens,Canon,23412600,26014000,10,123,4.7,2574,4535,622871,39546,20351,0.081,11,7,0,Green,4391,48.8,59.7,352
10777,Packt Advanced,Books,Programming Book,Packt,1698560,2654000,36,3480,4.4,3980,17262,1056164,62325,19424,0.029,10,4,0,Black,2760,91.6,73.6,863
10778,Tamron Advanced,Camera,Camera Lens,Tamron,99385110,100389000,1,42,4.6,2995,3418,833207,38370,25430,0.011,11,1,1,Blue,275,56.9,68.9,193
10779,HP Katana 3,Laptop,Gaming Laptop,HP,59266200,98777000,40,1,4.7,366,591,40548,1601,754,0.018,13,6,1,Silver,2390,34.8,24.8,38
10780,Apple A56,Mobile,Smartphone,Apple,43147499,65375000,34,427,4.8,16365,12689,1646625,75948,58483,0.065,2,1,1,Red,177,91.6,98.1,1105
10781,Nintendo DualSense,Gaming,Game Controller,Nintendo,59920320,62417000,4,2416,3.7,15833,11479,1751105,107603,37174,0.021,12,6,1,Silver,588,67.4,93.5,369
10782,DXRacer Plus,Gaming,Gaming Chair,DXRacer,20534000,20534000,0,389,4.3,2382,2930,730748,12224,9140,0.072,10,1,1,Blue,818,49.1,60.0,104
10783,GoPro Osmo Action,Camera,Action Camera,GoPro,147257580,156657000,6,50,4.2,249,674,96349,6552,2401,0.077,19,4,0,Black,653,20.8,24.0,24
10784,Daikin Plus,Home Appliances,Air Conditioner,Daikin,69635110,103933000,33,767,4.4,3942,5526,457268,21201,6911,0.021,8,1,1,Gold,3805,51.5,48.2,167
10785,Sony X-T,Camera,Mirrorless Camera,Sony,38225400,63709000,40,47,4.3,2521,6037,657125,13679,15641,0.007,19,6,1,Silver,753,59.3,58.0,179
10786,Xiaomi Pro,Mobile,Smartwatch,Xiaomi,52495680,54683000,4,155,5,12891,10244,1336819,59830,49426,0.03,4,1,1,Gold,1851,77.3,92.0,214
10787,Cambridge Advanced,Books,Science Book,Cambridge,3334769,4833000,31,214,4.6,1791,1628,184476,5929,3474,0.04,6,7,1,Gray,3798,33.8,30.3,43
10788,Huawei Plus,Mobile,Smartwatch,Huawei,5374379,8143000,34,92,4.8,700,3353,240696,8167,2569,0.073,7,4,1,Gray,860,42.9,32.6,204
10789,ASUS ZenBook 32,Laptop,Ultrabook,ASUS,16448000,20560000,20,1205,4.4,3702,9657,1186530,46285,28172,0.009,11,5,1,Gold,1785,79.1,73.4,441
10790,Nikon EOS,Camera,DSLR Camera,Nikon,22278090,25607000,13,260,4.4,6370,6471,787849,18515,28994,0.061,9,3,0,Blue,409,59.0,74.6,186
10791,Apple 13 Pro,Mobile,Smartphone,Apple,30613600,36016000,15,142,4.9,13279,6669,1125946,25266,42890,0.077,16,3,1,Gray,245,72.3,93.2,188
10792,Samsung Pro,Home Appliances,Refrigerator,Samsung,26722000,26722000,0,66,4.9,5143,2166,436409,13194,13093,0.015,15,4,1,Gray,895,32.8,51.8,46
10793,Lenovo ROG 10,Laptop,Gaming Laptop,Lenovo,48964240,53222000,8,5,4.0,35,37,6552,384,85,0.012,13,5,1,Silver,1640,18.0,17.8,2
10794,Lenovo Katana 65,Laptop,Gaming Laptop,Lenovo,99707000,99707000,0,539,3.7,7118,7857,1982078,111390,46739,0.09,8,7,0,Blue,1373,67.1,77.8,143
10795,Acer ROG 16,Laptop,Gaming Laptop,Acer,25410390,27323000,7,166,5.0,7220,12828,1168991,79882,21934,0.049,13,2,1,Gray,1444,79.4,83.8,436
10796,Sony Xbox Wireless Controller,Gaming,Game Controller,Sony,57246149,61555000,7,2,3.7,3647,2169,412269,19894,4782,0.068,10,6,1,Gray,3766,31.7,42.3,76
10797,MSI TUF Gaming 5,Laptop,Gaming Laptop,MSI,113160000,123000000,8,65,4.8,3294,2630,288743,13141,4683,0.052,17,6,1,Black,3119,37.9,38.6,134
10798,Adidas Suede,Fashion,Sneakers,Adidas,11016550,13945000,21,245,4.0,11054,9609,1380457,72540,19641,0.095,5,6,0,Blue,3825,81.6,78.9,327
10799,Bosch Plus,Home Appliances,Washing Machine,Bosch,116854000,116854000,0,736,4.3,14963,8425,1446537,89191,34015,0.058,9,3,1,Green,4667,70.2,90.9,477
10800,Razer Plus,Gaming,Gaming Chair,Razer,32395000,52250000,38,2059,4.4,5228,10136,916087,37532,32066,0.057,13,7,1,Silver,2346,76.0,72.8,357
10801,Garmin Standard,Mobile,Smartwatch,Garmin,42856170,48153000,11,914,4.0,13604,13867,1709188,56010,64775,0.059,6,1,1,Silver,160,78.0,91.9,323
10802,MSI Katana 3,Laptop,Gaming Laptop,MSI,102460320,142306000,28,20,4.8,1328,1301,110892,7479,3079,0.054,14,7,1,Red,2365,29.0,29.4,68
10803,OReilly Pro,Books,Programming Book,OReilly,391600,445000,12,562,4.3,10521,15690,1439688,49805,15614,0.092,15,1,0,Blue,2657,78.5,79.5,1098
10804,Eastpak Advanced,Fashion,Backpack,Eastpak,3412500,4875000,30,103,3.9,14878,10718,1364669,57852,12193,0.086,17,4,1,Gray,1873,85.4,83.0,293
10805,Adidas 574,Fashion,Sneakers,Adidas,549450,555000,1,1099,4.9,21499,9727,1911061,94810,33441,0.066,3,1,0,Red,2716,73.7,100,155
